discipline,primary_reason,learner_type,expected_hours_week,LoE_DI,age_DI,nevents,explored,grade_reqs,nforum_posts,course_length,ndays_act,completed_%,grade
2.0,6.0,1.0,2.0,2.0,1.0,0.0,0,0,0.0,109,0.0,0.053,0.617
10.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,27,11.0,,0.744
2.0,0.0,0.0,0.0,0.0,0.0,42.0,0,0,0.0,55,1.0,0.0,0.247
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,55,4.0,,0.219
8.0,0.0,0.0,0.0,0.0,0.0,4303.0,1,1,8.0,41,3.0,,1.0
8.0,6.0,1.0,2.0,7.0,2.0,0.0,0,0,0.0,70,0.0,0.0,0.784
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,46,0.0,,0.983
8.0,6.0,1.0,3.0,6.0,2.0,0.0,0,0,6.0,70,0.0,0.0,0.922
2.0,6.0,4.0,3.0,3.0,0.0,0.0,0,0,0.0,63,0.0,,0.5
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,63,0.0,,0.725
7.0,6.0,4.0,5.0,3.0,1.0,0.0,0,0,3.0,69,0.0,0.083,0.842
4.0,0.0,0.0,0.0,0.0,0.0,73.0,0,0,0.0,39,5.0,,0.065
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,42,0.0,,0.938
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2.0,55,4.0,,0.486
2.0,6.0,3.0,3.0,5.0,2.0,464.0,0,1,0.0,63,17.0,0.0,0.812
8.0,0.0,0.0,0.0,0.0,0.0,1419.0,0,1,0.0,63,12.0,,0.986
8.0,0.0,0.0,0.0,0.0,0.0,492.0,0,0,0.0,50,34.0,,0.718
4.0,3.0,4.0,2.0,2.0,2.0,0.0,0,0,3.0,49,0.0,0.0,0.708
8.0,0.0,0.0,0.0,0.0,0.0,834.0,0,0,0.0,63,9.0,,0.129
2.0,0.0,0.0,0.0,0.0,0.0,2118.0,1,1,2.0,35,2.0,,0.222
4.0,6.0,4.0,3.0,2.0,1.0,0.0,0,0,4.0,56,0.0,0.0,1.0
4.0,9.0,6.0,2.0,5.0,2.0,0.0,0,0,0.0,168,0.0,0.0,0.014
7.0,2.0,4.0,3.0,7.0,2.0,447.0,0,1,9.0,60,4.0,0.0,0.843
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14.0,28,0.0,,0.512
7.0,0.0,0.0,0.0,0.0,0.0,225.0,0,1,1.0,60,5.0,0.0,0.216
2.0,6.0,3.0,2.0,2.0,2.0,0.0,0,0,0.0,35,2.0,0.0,0.312
5.0,5.0,1.0,2.0,2.0,1.0,0.0,0,0,0.0,21,0.0,0.0,0.175
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,32,3.0,,0.185
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,28,2.0,,0.059
8.0,0.0,0.0,0.0,0.0,0.0,78.0,0,0,0.0,63,7.0,,0.136
2.0,0.0,0.0,0.0,0.0,0.0,60.0,0,0,3.0,35,2.0,0.0,0.333
8.0,0.0,0.0,0.0,0.0,0.0,800.0,0,1,0.0,63,28.0,,1.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,66,2.0,,0.776
4.0,5.0,4.0,3.0,3.0,2.0,0.0,0,0,8.0,58,0.0,0.0,1.0
5.0,6.0,4.0,2.0,3.0,2.0,9.0,0,0,0.0,21,1.0,0.0,0.85
3.0,6.0,4.0,3.0,6.0,3.0,7.0,0,0,1.0,62,1.0,0.0,0.219
6.0,6.0,3.0,3.0,7.0,2.0,190.0,0,1,3.0,27,8.0,0.0,0.778
4.0,8.0,4.0,2.0,2.0,2.0,0.0,0,0,1.0,58,0.0,0.0,1.0
9.0,2.0,4.0,5.0,3.0,3.0,0.0,0,0,3.0,81,0.0,0.0,0.2
4.0,0.0,0.0,0.0,0.0,0.0,877.0,0,1,12.0,53,9.0,,1.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,48,0.0,0.0,0.937
4.0,0.0,0.0,0.0,0.0,0.0,11501.0,0,1,59.0,85,18.0,,0.537
2.0,0.0,0.0,0.0,0.0,0.0,618.0,1,1,2.0,35,1.0,,0.222
8.0,6.0,4.0,4.0,5.0,3.0,0.0,0,0,0.0,42,0.0,0.077,0.1
5.0,0.0,0.0,0.0,0.0,0.0,4538.0,1,1,0.0,91,8.0,,0.655
7.0,6.0,1.0,1.0,2.0,1.0,0.0,0,0,0.0,40,0.0,0.0,0.96
4.0,0.0,0.0,0.0,0.0,0.0,65.0,0,0,2.0,39,3.0,0.0,0.065
7.0,0.0,0.0,0.0,0.0,0.0,848.0,1,1,0.0,365,3.0,,0.967
5.0,0.0,0.0,0.0,0.0,0.0,121.0,1,1,0.0,146,1.0,,0.089
2.0,0.0,0.0,0.0,0.0,0.0,250.0,0,1,16.0,28,16.0,,1.0
2.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,109,0.0,,0.386
5.0,6.0,3.0,3.0,4.0,3.0,115.0,0,1,8.0,55,4.0,0.038,0.2
5.0,0.0,0.0,0.0,0.0,0.0,1157.0,1,1,0.0,47,1.0,,0.571
1.0,6.0,4.0,4.0,3.0,3.0,193.0,0,0,1.0,35,6.0,0.0,0.073
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0,43,2.0,,0.219
10.0,0.0,0.0,0.0,0.0,0.0,274.0,0,1,0.0,35,1.0,,0.081
8.0,6.0,1.0,4.0,3.0,2.0,0.0,0,0,0.0,70,0.0,0.0,1.0
2.0,6.0,4.0,4.0,2.0,1.0,0.0,0,0,1.0,140,0.0,0.0,0.105
1.0,6.0,1.0,1.0,3.0,1.0,0.0,0,0,0.0,35,0.0,0.0,0.024
4.0,0.0,0.0,0.0,0.0,0.0,26.0,0,1,0.0,42,1.0,,0.011
8.0,0.0,0.0,0.0,0.0,0.0,1557.0,0,1,8.0,63,26.0,,0.85
7.0,6.0,1.0,3.0,3.0,2.0,0.0,0,0,0.0,161,0.0,0.0,0.97
5.0,6.0,4.0,4.0,4.0,1.0,0.0,0,0,0.0,20,0.0,0.0,0.25
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,36,0.0,,0.976
2.0,6.0,1.0,3.0,0.0,2.0,138.0,0,1,1.0,33,5.0,0.0,0.431
2.0,6.0,4.0,2.0,2.0,3.0,0.0,0,0,28.0,63,0.0,0.0,0.994
4.0,0.0,0.0,0.0,0.0,0.0,1895.0,1,1,28.0,53,11.0,,1.0
8.0,0.0,0.0,0.0,0.0,0.0,80.0,0,0,0.0,50,11.0,,0.077
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,84,0.0,,0.67
4.0,2.0,1.0,3.0,1.0,3.0,0.0,0,0,0.0,58,0.0,0.0,0.5
9.0,9.0,4.0,3.0,5.0,3.0,0.0,0,0,0.0,81,0.0,0.077,1.0
4.0,6.0,2.0,2.0,2.0,2.0,233.0,0,1,8.0,16,17.0,0.0,1.0
5.0,0.0,0.0,0.0,0.0,0.0,110.0,0,1,1.0,146,12.0,0.0,0.082
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,146,0.0,0.333,0.085
7.0,6.0,6.0,2.0,3.0,1.0,0.0,0,0,1.0,69,0.0,0.0,0.134
6.0,6.0,2.0,2.0,3.0,1.0,0.0,0,0,0.0,27,0.0,0.0,0.311
8.0,0.0,0.0,0.0,0.0,0.0,3221.0,0,1,0.0,63,24.0,,1.0
8.0,0.0,0.0,0.0,0.0,0.0,32.0,0,0,0.0,50,3.0,,0.077
2.0,0.0,0.0,0.0,0.0,0.0,34.0,0,0,1.0,35,2.0,0.0,0.267
2.0,2.0,1.0,2.0,3.0,2.0,0.0,0,1,0.0,33,0.0,0.0,0.367
2.0,0.0,0.0,0.0,0.0,0.0,3.0,0,1,0.0,41,2.0,,0.994
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,43,1.0,,0.433
2.0,6.0,4.0,3.0,3.0,2.0,0.0,0,0,0.0,109,0.0,0.067,0.148
5.0,0.0,0.0,0.0,0.0,0.0,3780.0,1,1,13.0,47,15.0,,0.571
7.0,5.0,4.0,3.0,3.0,1.0,607.0,0,1,9.0,60,21.0,0.067,0.866
9.0,6.0,4.0,3.0,3.0,2.0,0.0,0,0,8.0,81,0.0,0.0,0.97
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,109,6.0,,0.843
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,363,3.0,,0.097
2.0,6.0,5.0,3.0,5.0,2.0,0.0,0,0,1.0,84,0.0,0.0,0.1
2.0,0.0,0.0,0.0,0.0,0.0,230.0,0,0,0.0,333,8.0,,0.036
2.0,3.0,4.0,4.0,6.0,2.0,0.0,0,0,9.0,63,0.0,0.0,0.919
2.0,0.0,0.0,0.0,0.0,0.0,63.0,0,1,1.0,33,2.0,0.208,0.125
8.0,6.0,2.0,2.0,2.0,2.0,291.0,0,1,4.0,55,16.0,0.0,0.821
8.0,0.0,0.0,0.0,0.0,0.0,1107.0,0,1,0.0,63,23.0,,0.907
7.0,5.0,1.0,3.0,2.0,1.0,103.0,0,1,0.0,60,7.0,0.0,0.781
8.0,6.0,0.0,4.0,1.0,1.0,171.0,0,0,5.0,97,6.0,0.0,0.946
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,3.0,41,2.0,,0.5
8.0,0.0,0.0,0.0,0.0,0.0,1818.0,0,1,0.0,63,42.0,,0.986
2.0,0.0,0.0,0.0,0.0,0.0,1851.0,1,1,6.0,35,8.0,,0.988
2.0,5.0,3.0,3.0,2.0,3.0,125.0,0,0,2.0,123,10.0,0.0,0.582
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,66,2.0,,0.272
8.0,6.0,6.0,6.0,7.0,1.0,0.0,0,0,1.0,70,0.0,0.0,0.078
2.0,6.0,4.0,4.0,3.0,1.0,0.0,0,0,5.0,42,0.0,0.0,0.235
4.0,0.0,0.0,0.0,0.0,0.0,307.0,0,1,10.0,32,25.0,,1.0
8.0,0.0,0.0,0.0,0.0,0.0,2100.0,0,1,1.0,63,43.0,,0.95
2.0,3.0,3.0,2.0,2.0,1.0,367.0,0,1,16.0,55,16.0,0.0,0.963
3.0,6.0,4.0,2.0,7.0,1.0,25.0,0,0,1.0,62,2.0,0.0,0.375
8.0,0.0,0.0,0.0,0.0,0.0,630.0,0,1,0.0,63,22.0,,0.893
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.0,63,3.0,,0.136
4.0,0.0,0.0,0.0,0.0,0.0,520.0,1,1,10.0,53,4.0,,1.0
5.0,0.0,0.0,0.0,0.0,0.0,16.0,1,1,0.0,122,9.0,,0.693
2.0,6.0,4.0,4.0,2.0,1.0,0.0,0,0,11.0,84,0.0,0.457,0.97
4.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,55,4.0,,0.036
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,56,0.0,,0.036
9.0,0.0,0.0,0.0,0.0,0.0,503.0,0,1,2.0,48,28.0,,0.851
2.0,2.0,3.0,6.0,3.0,1.0,36.0,0,1,1.0,63,1.0,0.0,0.04
8.0,0.0,0.0,0.0,0.0,0.0,2219.0,0,1,0.0,63,28.0,,0.264
8.0,0.0,0.0,0.0,0.0,0.0,82.0,0,0,0.0,63,4.0,,0.107
8.0,6.0,4.0,3.0,3.0,3.0,1.0,0,0,0.0,42,1.0,0.974,0.045
9.0,0.0,0.0,0.0,0.0,0.0,122.0,0,1,0.0,48,5.0,,0.08
8.0,0.0,0.0,0.0,0.0,0.0,1286.0,0,1,0.0,63,30.0,,0.514
7.0,6.0,1.0,3.0,3.0,1.0,0.0,0,0,2.0,56,0.0,0.0,0.239
5.0,6.0,4.0,3.0,7.0,1.0,0.0,0,0,0.0,21,0.0,0.0,0.225
8.0,0.0,0.0,0.0,0.0,0.0,84.0,0,0,4.0,55,7.0,0.0,0.25
2.0,4.0,1.0,4.0,2.0,1.0,0.0,0,0,1.0,54,0.0,0.0,0.019
4.0,3.0,5.0,4.0,3.0,1.0,0.0,0,0,5.0,46,0.0,0.0,0.85
4.0,6.0,1.0,3.0,5.0,3.0,0.0,0,0,0.0,168,0.0,0.01,0.019
7.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,0.0,66,3.0,,0.068
4.0,5.0,4.0,2.0,3.0,1.0,0.0,0,0,16.0,58,0.0,0.0,1.0
2.0,3.0,1.0,2.0,1.0,1.0,0.0,0,0,1.0,61,0.0,0.0,0.212
2.0,3.0,4.0,4.0,0.0,2.0,132.0,0,1,1.0,33,1.0,0.0,0.181
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,90,0.0,,0.244
2.0,0.0,0.0,0.0,0.0,0.0,516.0,0,1,0.0,63,17.0,,0.6
8.0,0.0,0.0,0.0,0.0,0.0,307.0,0,1,12.0,28,9.0,0.176,0.475
2.0,3.0,5.0,3.0,2.0,2.0,9.0,0,1,1.0,33,3.0,0.0,0.181
9.0,0.0,0.0,0.0,0.0,0.0,372.0,0,1,1.0,48,5.0,,0.572
6.0,6.0,2.0,3.0,7.0,1.0,24.0,0,0,0.0,27,2.0,0.0,0.333
8.0,6.0,4.0,3.0,7.0,2.0,0.0,0,0,28.0,70,0.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,0.0,109,7.0,,0.4
3.0,6.0,4.0,2.0,2.0,1.0,26.0,0,0,0.0,62,1.0,0.0,0.156
2.0,6.0,4.0,3.0,8.0,2.0,0.0,0,0,1.0,63,0.0,0.0,0.431
2.0,1.0,2.0,2.0,1.0,3.0,6.0,0,0,0.0,39,1.0,0.0,0.554
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,35,3.0,,0.093
7.0,6.0,3.0,5.0,7.0,1.0,35.0,0,0,7.0,317,6.0,0.0,0.746
2.0,6.0,4.0,5.0,2.0,2.0,0.0,0,0,16.0,63,0.0,0.0,0.969
5.0,6.0,0.0,3.0,7.0,2.0,0.0,0,0,3.0,97,0.0,0.0,0.457
5.0,0.0,0.0,0.0,0.0,0.0,787.0,0,1,0.0,47,4.0,,0.571
6.0,6.0,5.0,2.0,3.0,1.0,11.0,0,0,0.0,27,1.0,0.0,0.333
8.0,0.0,0.0,0.0,0.0,0.0,247.0,0,1,0.0,63,9.0,,0.429
4.0,0.0,0.0,0.0,0.0,0.0,305.0,0,0,6.0,39,11.0,,0.065
8.0,0.0,0.0,0.0,0.0,0.0,2412.0,0,1,5.0,63,23.0,,0.986
4.0,0.0,0.0,0.0,5.0,2.0,0.0,0,0,3.0,77,0.0,0.0,0.929
8.0,0.0,0.0,0.0,0.0,0.0,11.0,0,0,0.0,63,5.0,,0.143
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.0,57,0.0,,0.458
7.0,8.0,5.0,2.0,2.0,1.0,0.0,0,0,0.0,63,0.0,0.0,0.788
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,143,0.0,,0.098
2.0,0.0,0.0,0.0,0.0,0.0,100.0,0,0,5.0,14,7.0,0.029,0.083
2.0,5.0,4.0,5.0,7.0,2.0,109.0,0,1,1.0,33,4.0,0.0,0.25
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,66,1.0,,0.061
5.0,0.0,0.0,0.0,0.0,0.0,928.0,0,1,0.0,47,3.0,,0.571
1.0,6.0,5.0,3.0,3.0,1.0,0.0,0,0,1.0,35,0.0,0.0,0.024
5.0,0.0,0.0,0.0,0.0,0.0,268.0,1,1,0.0,91,1.0,,0.054
5.0,0.0,0.0,0.0,0.0,0.0,338.0,1,1,0.0,91,1.0,,0.125
4.0,9.0,4.0,2.0,3.0,3.0,0.0,0,0,0.0,46,0.0,0.0,1.0
4.0,0.0,0.0,0.0,0.0,0.0,730.0,0,1,0.0,53,7.0,,0.5
2.0,0.0,0.0,0.0,0.0,0.0,70.0,1,1,0.0,363,2.0,,0.059
4.0,3.0,4.0,3.0,8.0,2.0,89.0,0,1,4.0,35,4.0,0.0,0.2
2.0,0.0,0.0,0.0,0.0,0.0,41.0,0,1,0.0,33,1.0,0.0,0.18
8.0,0.0,0.0,0.0,0.0,0.0,2741.0,0,1,0.0,63,27.0,,0.986
7.0,8.0,2.0,2.0,8.0,1.0,0.0,0,0,0.0,317,0.0,0.0,0.758
4.0,6.0,0.0,4.0,3.0,2.0,12.0,0,0,0.0,70,0.0,0.0,0.05
8.0,0.0,0.0,0.0,0.0,0.0,1928.0,0,1,1.0,63,11.0,,0.986
5.0,0.0,0.0,0.0,0.0,0.0,177.0,1,1,0.0,91,0.0,,0.033
5.0,0.0,0.0,0.0,0.0,0.0,2302.0,1,1,8.0,47,2.0,,0.571
4.0,6.0,1.0,2.0,3.0,1.0,0.0,0,0,2.0,46,0.0,0.0,0.4
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,42,0.0,,0.546
2.0,6.0,5.0,3.0,2.0,0.0,0.0,0,0,0.0,56,0.0,,0.862
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.0,35,0.0,,0.887
2.0,0.0,0.0,0.0,0.0,0.0,48.0,0,1,0.0,55,3.0,0.19,0.463
8.0,0.0,0.0,0.0,0.0,0.0,119.0,0,1,0.0,28,1.0,0.0,1.0
4.0,6.0,1.0,1.0,3.0,1.0,0.0,0,0,0.0,56,0.0,0.0,0.333
2.0,0.0,0.0,0.0,0.0,0.0,10631.0,0,1,0.0,63,10.0,,0.575
7.0,0.0,0.0,0.0,0.0,0.0,961.0,1,1,0.0,41,3.0,,0.104
9.0,0.0,0.0,0.0,0.0,0.0,136.0,0,1,0.0,48,1.0,,0.133
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,69,0.0,,0.075
2.0,0.0,0.0,0.0,0.0,0.0,50.0,0,1,0.0,33,2.0,0.0,0.027
8.0,6.0,4.0,3.0,3.0,2.0,3.0,0,0,1.0,70,1.0,0.083,0.967
4.0,6.0,5.0,2.0,5.0,3.0,0.0,0,0,14.0,46,0.0,0.0,0.933
9.0,0.0,0.0,0.0,0.0,0.0,114.0,0,1,0.0,48,3.0,,0.083
8.0,0.0,0.0,0.0,0.0,0.0,5792.0,0,1,0.0,63,13.0,,0.957
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,196,0.0,,0.094
5.0,0.0,0.0,0.0,0.0,0.0,203.0,1,1,0.0,146,3.0,0.0,0.176
7.0,6.0,4.0,4.0,2.0,1.0,0.0,0,0,1.0,69,0.0,0.0,0.909
7.0,3.0,4.0,3.0,7.0,2.0,1046.0,0,1,0.0,60,17.0,0.0,0.722
2.0,6.0,4.0,2.0,7.0,2.0,0.0,0,0,9.0,67,0.0,0.0,0.8
9.0,0.0,0.0,0.0,0.0,0.0,5.0,0,1,0.0,48,5.0,,0.056
9.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0,1.0,54,1.0,,0.76
8.0,0.0,0.0,0.0,0.0,0.0,175.0,0,0,0.0,50,14.0,,0.154
2.0,0.0,0.0,0.0,0.0,0.0,619.0,1,1,0.0,363,0.0,,0.284
5.0,4.0,3.0,4.0,6.0,2.0,366.0,0,1,0.0,146,18.0,0.0,0.133
2.0,6.0,3.0,5.0,1.0,1.0,417.0,0,1,5.0,56,12.0,0.168,1.0
10.0,3.0,0.0,3.0,3.0,2.0,0.0,0,0,0.0,35,0.0,0.0,0.025
4.0,8.0,4.0,3.0,2.0,2.0,0.0,0,0,15.0,58,0.0,0.0,1.0
4.0,6.0,0.0,3.0,8.0,3.0,0.0,0,0,9.0,35,0.0,0.077,0.6
8.0,6.0,3.0,4.0,2.0,1.0,283.0,0,0,0.0,28,21.0,0.0,1.0
2.0,6.0,1.0,1.0,3.0,0.0,0.0,0,0,0.0,89,0.0,,0.04
5.0,0.0,0.0,0.0,0.0,0.0,1102.0,1,1,7.0,47,2.0,,0.571
8.0,0.0,0.0,0.0,0.0,0.0,387.0,0,1,0.0,63,11.0,,0.279
5.0,0.0,0.0,0.0,0.0,0.0,16.0,0,1,2.0,21,5.0,,0.2
2.0,6.0,6.0,3.0,3.0,2.0,115.0,0,1,0.0,56,4.0,0.0,0.138
2.0,0.0,0.0,0.0,0.0,0.0,2355.0,1,1,2.0,35,6.0,,0.731
2.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,8.0,41,4.0,,1.0
3.0,6.0,1.0,4.0,6.0,1.0,152.0,0,0,6.0,62,4.0,0.0,0.956
2.0,6.0,4.0,3.0,2.0,2.0,0.0,0,0,0.0,196,0.0,0.0,0.003
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,91,0.0,,0.109
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,124,0.0,,0.25
5.0,6.0,1.0,2.0,2.0,1.0,36.0,0,0,0.0,21,1.0,0.0,0.225
4.0,3.0,4.0,3.0,2.0,1.0,0.0,0,0,2.0,58,0.0,0.0,1.0
7.0,6.0,6.0,4.0,8.0,2.0,0.0,0,0,0.0,56,0.0,0.0,0.006
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,66,3.0,,0.279
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,66,4.0,,0.884
2.0,6.0,5.0,1.0,6.0,1.0,0.0,0,0,0.0,123,0.0,0.0,0.177
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.0,28,5.0,,0.441
8.0,0.0,0.0,0.0,0.0,0.0,259.0,0,0,0.0,50,17.0,,0.641
8.0,6.0,4.0,2.0,3.0,2.0,4.0,0,0,0.0,70,2.0,0.0,0.098
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,27.0,34,0.0,0.0,0.3
6.0,3.0,3.0,3.0,3.0,2.0,124.0,0,1,0.0,27,7.0,0.0,0.8
2.0,0.0,0.0,0.0,0.0,0.0,2031.0,1,1,12.0,35,9.0,,0.895
5.0,3.0,1.0,2.0,2.0,1.0,0.0,0,0,1.0,20,0.0,0.0,0.175
4.0,0.0,0.0,0.0,0.0,0.0,127.0,0,0,0.0,39,7.0,,0.065
8.0,0.0,0.0,0.0,0.0,0.0,2979.0,0,1,0.0,63,22.0,,0.971
8.0,6.0,4.0,4.0,2.0,3.0,0.0,0,0,11.0,70,0.0,0.0,0.922
4.0,8.0,1.0,4.0,1.0,1.0,168.0,0,0,2.0,39,11.0,0.0,0.065
7.0,5.0,2.0,3.0,3.0,3.0,145.0,0,0,1.0,50,8.0,0.01,1.0
7.0,8.0,4.0,4.0,2.0,2.0,0.0,0,0,4.0,56,0.0,0.0,0.042
8.0,6.0,2.0,4.0,2.0,1.0,291.0,0,0,0.0,55,17.0,0.0,1.0
2.0,10.0,2.0,2.0,4.0,0.0,47.0,0,0,1.0,98,2.0,,0.03
2.0,0.0,0.0,0.0,0.0,0.0,82.0,0,1,0.0,33,8.0,0.0,0.267
7.0,5.0,2.0,2.0,3.0,1.0,142.0,0,0,1.0,50,9.0,0.0,1.0
8.0,0.0,0.0,0.0,0.0,0.0,11.0,0,0,2.0,63,8.0,,0.114
4.0,0.0,0.0,0.0,0.0,0.0,51.0,0,0,0.0,39,2.0,,0.065
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,69,0.0,,0.138
8.0,0.0,0.0,0.0,0.0,0.0,18489.0,0,1,0.0,63,24.0,,0.957
8.0,0.0,0.0,0.0,0.0,0.0,407.0,0,0,0.0,50,26.0,,0.538
8.0,6.0,4.0,3.0,3.0,2.0,0.0,0,0,0.0,70,0.0,0.0,0.824
8.0,0.0,0.0,0.0,0.0,0.0,295.0,0,0,0.0,50,19.0,,0.641
2.0,0.0,0.0,0.0,0.0,0.0,791.0,1,1,0.0,392,0.0,,1.0
7.0,6.0,1.0,4.0,0.0,1.0,7.0,0,1,1.0,60,3.0,0.0,0.98
8.0,6.0,4.0,3.0,7.0,2.0,0.0,0,0,7.0,70,0.0,0.0,0.49
4.0,6.0,0.0,3.0,2.0,2.0,0.0,0,0,2.0,35,0.0,0.0,0.1
5.0,8.0,1.0,3.0,6.0,2.0,0.0,0,0,0.0,20,0.0,0.0,0.25
3.0,8.0,4.0,2.0,6.0,3.0,100.0,0,0,17.0,62,7.0,0.0,0.956
4.0,5.0,4.0,3.0,2.0,1.0,0.0,0,0,44.0,168,0.0,0.0,0.957
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.0,55,4.0,,0.219
8.0,0.0,0.0,0.0,0.0,0.0,3516.0,0,1,0.0,63,38.0,,0.9
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,54,0.0,,1.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,60,0.0,0.0,0.403
5.0,4.0,2.0,4.0,7.0,1.0,8.0,0,0,0.0,146,0.0,0.0,0.073
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,77,0.0,,0.181
2.0,0.0,0.0,0.0,0.0,0.0,342.0,0,1,0.0,363,7.0,,0.306
5.0,4.0,4.0,4.0,7.0,2.0,6.0,0,0,0.0,124,1.0,0.0,0.244
8.0,0.0,0.0,0.0,0.0,0.0,1270.0,0,1,0.0,63,5.0,,0.679
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15.0,41,0.0,,0.959
5.0,0.0,0.0,0.0,0.0,0.0,5802.0,1,1,8.0,47,10.0,,0.571
8.0,0.0,0.0,0.0,0.0,0.0,1297.0,0,1,2.0,63,20.0,,0.957
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,333,0.0,,0.1
4.0,5.0,4.0,6.0,2.0,1.0,0.0,0,0,0.0,168,0.0,0.0,0.138
8.0,6.0,4.0,2.0,2.0,2.0,0.0,0,0,3.0,70,0.0,0.0,0.353
6.0,6.0,3.0,3.0,3.0,1.0,73.0,0,0,1.0,27,5.0,0.0,0.244
8.0,0.0,0.0,0.0,0.0,0.0,1120.0,0,0,0.0,50,43.0,,0.667
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,63,0.0,,0.562
8.0,0.0,0.0,0.0,0.0,0.0,627.0,0,0,0.0,50,47.0,,0.718
4.0,9.0,1.0,3.0,3.0,2.0,0.0,0,0,17.0,58,0.0,0.0,1.0
8.0,0.0,0.0,0.0,0.0,0.0,3046.0,0,1,0.0,63,41.0,,0.9
2.0,6.0,3.0,2.0,2.0,3.0,0.0,0,0,3.0,39,0.0,0.0,0.643
9.0,0.0,0.0,0.0,0.0,0.0,2059.0,0,1,0.0,48,1.0,,0.467
4.0,9.0,1.0,3.0,3.0,3.0,0.0,0,0,0.0,63,0.0,0.048,0.371
2.0,6.0,4.0,5.0,2.0,1.0,0.0,0,0,5.0,54,0.0,0.0,0.306
10.0,0.0,0.0,0.0,0.0,0.0,3.0,0,1,1.0,27,9.0,,0.163
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,46,0.0,,0.283
2.0,5.0,1.0,3.0,3.0,1.0,68.0,0,1,1.0,33,2.0,0.0,0.35
2.0,3.0,3.0,4.0,7.0,1.0,142.0,0,1,6.0,55,13.0,0.0,0.988
7.0,3.0,2.0,4.0,1.0,2.0,117.0,0,0,1.0,50,9.0,0.053,1.0
8.0,0.0,0.0,0.0,0.0,0.0,689.0,0,1,0.0,63,16.0,,0.993
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,55,3.0,,0.484
2.0,9.0,5.0,3.0,3.0,2.0,0.0,0,0,1.0,109,0.0,0.0,0.148
